"","Power","Achievement","Hedonism","Stimulation","Self direction","Universalism","Benevolence","Tradition","Conformity","Security"
"92",0.539629184685408,0.419851190603849,0.340171822696334,0.225069702991376,0.366112595193656,0.372396586693951,0.294511588083767,0.417778846193378,0.358780687775394,0.480815898254752
"93",0.489230510233758,0.399298957019794,0.321487625852415,0.220393461617093,0.381761214413537,0.373325345842613,0.27946190851375,0.443943881045313,0.352806720725873,0.442806487227696
"94",0.544346271246897,0.398280968078711,0.370844130023319,0.250047658770168,0.352417026990636,0.294927633551818,0.264576468711556,0.399247418726627,0.324786264960106,0.47609192236945
"95",0.540459223002147,0.365320345027716,0.280216222379666,0.153980897595649,0.351966876473398,0.29291219644702,0.177338130591244,0.434554947949208,0.312322391465843,0.515412056345371
"96",0.471314652853981,0.326754024120017,0.261707073206731,0.187308655285336,0.272947107590533,0.278347918691243,0.241463037866874,0.290608146458995,0.232486376388386,0.408056778737568
"97",0.566140322672559,0.392803523866096,0.297365571942057,0.174196509189715,0.381572283052319,0.370568110097806,0.240867995304133,0.414841473971093,0.357365145293742,0.506534901759302
"98",0.521442748286485,0.376138456490498,0.289761504048963,0.152424823503092,0.389606833294051,0.367420235295762,0.217180060083803,0.390305610180181,0.35776165917687,0.530751536887197
"99",0.510074900783886,0.388867945146085,0.254053640813947,0.138687273109831,0.356193313703113,0.367888693264267,0.204410211358475,0.35434742831799,0.379912671680135,0.471280512738877
"100",0.517867965741617,0.425199062258002,0.298341090807222,0.213582811005119,0.328686072703147,0.360454462473373,0.239245173267932,0.410678261808424,0.42603253873182,0.469623492113721
"101",0.572090395199185,0.402395438533588,0.291821759309594,0.158439995590538,0.396812346350011,0.393520548738282,0.264658639239392,0.454786926921815,0.419502320058479,0.511693074908756
"102",0.5455074981171,0.403917493692962,0.300696402687749,0.169871782884709,0.400337377381952,0.401102062047616,0.229693241120224,0.441320458050229,0.442916623062217,0.543480691596351
"103",0.483005872318678,0.365721987028553,0.264379730125588,0.149341790611729,0.338965737229751,0.34632636896666,0.276191240415265,0.38863817476167,0.377583023226787,0.494221797514835
"104",0.565800306722188,0.407162653344109,0.303331689712232,0.199931571573762,0.392649318929305,0.369198173289909,0.26096122065921,0.461654436268783,0.466125939523373,0.51030345161434
"105",0.50516356385158,0.390352123293239,0.261760817585563,0.1920136922217,0.350344798621488,0.314234187029505,0.245356132474046,0.391585818084803,0.373067494892642,0.442704889583517
"106",0.474308056242047,0.373602420157482,0.311289372261068,0.216762409326348,0.321530290567777,0.329253181884893,0.273513071867307,0.426011653364507,0.413012193081345,0.434527886927547
"107",0.51725245622624,0.394121596870449,0.301123981635325,0.193921259258999,0.400566073417961,0.381122366853934,0.267239838400831,0.430598737287433,0.378242524079052,0.493258137521401
"108",0.549810035435062,0.431833046131838,0.318216250489265,0.235513948517091,0.373411046802353,0.375757828787765,0.243292087326421,0.439250746748862,0.439601782038867,0.506807607409181
"109",0.565666770211713,0.353477270135474,0.317457590333481,0.226710919551909,0.372060422832352,0.334070461367307,0.209925928420641,0.449478041787108,0.395116301494043,0.55683651355
"110",0.502655234866615,0.297793026143303,0.316965645650546,0.176736248020746,0.274228548323382,0.222072555738203,0.199098080355075,0.379197185620113,0.300709449681092,0.44002835589768
"111",0.549506720012253,0.376297301883469,0.33965673235162,0.215440997505165,0.395041105954735,0.352348656601408,0.238112686640004,0.442008041241097,0.386468790422017,0.506343230595016
"112",0.48262862387468,0.344056189963881,0.267612264527119,0.177118533603226,0.262213677836947,0.188050478608684,0.179674253720197,0.286556010686668,0.203421644652403,0.384570831300998
"113",0.545576102073299,0.406139464090016,0.290393906966922,0.188707787910398,0.378113622042973,0.385838815969653,0.246271668118551,0.441249982222617,0.379870223856523,0.478019090994823
"114",0.523064726060453,0.39347677641129,0.310758522613259,0.225658917982297,0.345565495159289,0.315149270928285,0.258825369279733,0.461363118943035,0.399343461713938,0.460693775142654
"115",0.465690318085569,0.379107392981799,0.281478500451759,0.189000094115954,0.375524849095064,0.348960614174735,0.256053826006573,0.374901964220869,0.332388551661559,0.412960309987504
"116",0.486154859092888,0.38217711719285,0.312862353321216,0.238773346995399,0.329210195216892,0.350772041994931,0.26065534975328,0.406723588774252,0.435877337145922,0.484808864934239
"117",0.550413578105589,0.425704362800261,0.310083946037662,0.187841104846303,0.385613092026965,0.380814266714136,0.253611671443612,0.443757195246019,0.4143358393004,0.456078767611286
"118",0.472729429075242,0.358131729927136,0.293203583571163,0.203643857900639,0.356531418280336,0.331232400439064,0.257603872855928,0.393337902281095,0.389910133852609,0.455967748344191
"119",0.570499428759236,0.465940535751891,0.317791995594527,0.220994981842306,0.392085925114606,0.384156886075626,0.269105172953725,0.467266262531374,0.439608420892372,0.495779416244136
"120",0.553275441508874,0.349039558099251,0.331570753715152,0.228743334842,0.357967585242853,0.310606730034092,0.211991417195125,0.420751094419398,0.373796748644733,0.541519730573227
"121",0.449047214426759,0.361111204589947,0.291978680493128,0.215137341331407,0.372013917378197,0.365105221683108,0.275477193296772,0.408175500018765,0.329974308042839,0.37427787090156
"122",0.545133055931336,0.403920752096389,0.279046404119333,0.154171763284266,0.398430467450239,0.368620832660808,0.230543713770955,0.41333581848972,0.371326671620596,0.498626451332609
"123",0.415613282131994,0.348495342438935,0.2592808206466,0.171602398538884,0.277202203325685,0.281672243804543,0.216224393791526,0.317864186976272,0.297929143690254,0.334078197755519
"124",0.494121113920493,0.412098886765793,0.249745468312062,0.167432836411457,0.367281930272618,0.373912747223671,0.226891678648913,0.388468056509104,0.422054093466864,0.450309046082477
"125",0.534147983960241,0.406549629121588,0.303620769479929,0.218803791239433,0.372565669768114,0.370875975168738,0.259979069513515,0.436384691644833,0.415582224740894,0.488731400592446
"126",0.560816148933012,0.414297714645153,0.308082608652623,0.225551065465605,0.375185056896477,0.367899663198379,0.268795749852248,0.457462457405709,0.443642076230355,0.489496300654477
"127",0.505138998992336,0.361705934507132,0.310005831173432,0.197920393881299,0.393027012674096,0.364004920573264,0.27758033205128,0.425931289280291,0.417727991351431,0.488897412521369
"128",0.44997581109532,0.384469996606655,0.286530274131684,0.177751421099823,0.330624524564674,0.35745888544125,0.28665571893725,0.397134918705763,0.447913859941688,0.457412964901276
"129",0.336715906911806,0.275726135008635,0.220606135924548,0.16311836078532,0.26175561072542,0.18460202443871,0.149346596105974,0.228632951761941,0.1770398097612,0.307369237614053
"130",0.492852311366236,0.364142717295938,0.328143941446983,0.213881896310697,0.335303737123818,0.313759364049071,0.272493508839781,0.401317503515126,0.374447441492397,0.47714728635589
"131",0.564818161403135,0.43481992555594,0.346820922409571,0.261618171937119,0.395389075823226,0.390926933642012,0.268512150460817,0.46246683582307,0.494982799778447,0.535394340224665
"132",0.55417831063443,0.400717317007614,0.320270896170838,0.220044824346494,0.378808762783763,0.387879134696271,0.24361256159536,0.462180007899809,0.448663391270418,0.532110811562773
"133",0.562912059386273,0.381616889890987,0.337834354930259,0.228229464100251,0.406616684292833,0.361923115570111,0.252340208396688,0.446122296747005,0.396220916831952,0.515821953346626
"134",0.549780841860821,0.380189837694043,0.321200682270717,0.237320577692903,0.369938947642636,0.337093879946164,0.241993665256303,0.447665436526158,0.381785567174296,0.483825871967448
"135",0.550316465020852,0.408803752162118,0.32869925476712,0.203999103380582,0.367688274395783,0.343948589398828,0.247077784391099,0.421973968803454,0.374225988710134,0.50115044097159
"136",0.543368452071983,0.403895429972207,0.327037098075134,0.215440720949606,0.37087540418501,0.339135861315588,0.276192452491944,0.438295669224604,0.380255761190263,0.487092623372866
"137",0.505451916513563,0.395251683165335,0.32539989351453,0.248250383921223,0.345293366652443,0.328866154199956,0.279103841293537,0.447627143451599,0.412129898980206,0.436648805984191
"138",0.452866000548837,0.351824916744216,0.304342051666057,0.214056896136777,0.327931437209216,0.285933986654837,0.204782302844367,0.356251280208044,0.221931946005697,0.386204904378266
"139",0.44751852244994,0.334105410295225,0.291792296632494,0.203361394202734,0.336690478736701,0.328619135599005,0.218787640228212,0.414648236831731,0.27869708627629,0.449570327926274
"140",0.534409314376087,0.337761369252712,0.272570197139188,0.181926094121582,0.350378037763184,0.322372406852727,0.232542207290548,0.40677515674377,0.322854700620503,0.451222559285576
"141",0.524664301638114,0.400097783730985,0.295906103551804,0.174246930103865,0.400226989827908,0.401375959514523,0.257180409255946,0.410633948602828,0.35973205922067,0.474911300168912
"142",0.5450716390787,0.40177558085554,0.299692391810584,0.191326668530599,0.393742907628237,0.357016640700363,0.281496733987594,0.425836735183425,0.376841125961404,0.457223065095315
"143",0.499294265212217,0.370749790615577,0.310022904003262,0.222001357394966,0.362289557323421,0.3217083080924,0.245385926843323,0.401797586307626,0.35680773043087,0.402154790234781
"144",0.530305759151603,0.426398820575729,0.277636766596715,0.194648904287984,0.377058630088711,0.385344901817777,0.234956633382066,0.426305143385384,0.397552267845306,0.474931928582816
"145",0.461514071355922,0.392928576657657,0.32087187850137,0.261275658475299,0.35483618553255,0.30494576537728,0.242183486666888,0.383946641165827,0.351530575248751,0.421520919642622
"146",0.496664481434522,0.362786612843434,0.28497992135921,0.19136284449134,0.328773806658661,0.290576114438181,0.202913640850141,0.352340798869393,0.284266848901487,0.414164219779238
"147",0.483169014036211,0.409741260906046,0.349430985413017,0.275772695506993,0.309857564804339,0.264627774564325,0.279338005796483,0.351167038078153,0.337057638628458,0.355449195728631
"148",0.545716698134855,0.361318382818394,0.338164176881069,0.180124878011596,0.35146389117886,0.311515024904913,0.225727494562527,0.425667905607276,0.304523889501498,0.448191549195642
"149",0.52282501103807,0.38279153600068,0.297811758250405,0.181923009829523,0.364500095092754,0.336770816335533,0.262132884123678,0.390650100846068,0.333358422856529,0.443711729218109
"150",0.50506576612504,0.40563612832664,0.323078570468032,0.256057786125462,0.370377146078153,0.363549754397822,0.304146770115372,0.459342421783452,0.389000463162451,0.422391712563153
"151",0.0895953230613133,0.159101939513441,0.178839254464809,0.250788094357905,0.0805103660241837,0.13609674516677,0.193685972580783,0.155478536907529,0.09072899592365,0.120425264857052
"152",0.439089003971399,0.365186124782564,0.331873007171542,0.272251679740952,0.319443186939818,0.303134827686876,0.272122771202198,0.39266300639768,0.349287864002681,0.395124459369887
"153",0.489163884326085,0.402478563266128,0.270755862931166,0.162261785669422,0.373991841096415,0.347452328108672,0.277846597272148,0.407106384029496,0.386921424151116,0.479129335444646
"154",0.526820121838063,0.412689850346631,0.309297663717864,0.229306854228663,0.384085518208519,0.363423602027593,0.253321371684968,0.437993652163029,0.381877123942946,0.463771673136983
"155",0.473320606694064,0.415669533392308,0.28964501148632,0.186789794051531,0.361641848012771,0.357447336870141,0.24739197561426,0.403642041242565,0.37235510033716,0.41689864594793
"156",0.463654840935564,0.29724364126687,0.352888073723218,0.222370157143778,0.26518562655021,0.201875499157345,0.185152290804039,0.332071654907264,0.203411449451935,0.342449694199468
"157",0.643548997980934,0.409192600104115,0.281954490811531,0.185077749793368,0.374333524266038,0.324541221958829,0.22907981330985,0.41199401892942,0.326541018765532,0.469222350813812
"158",0.477184065795372,0.389071753871757,0.272907057216317,0.194769465015596,0.343352073418039,0.34405423819369,0.258423400706841,0.379494330496234,0.337462698450482,0.433151364955969
"159",0.497618890929545,0.405797259006625,0.277802050607022,0.212360494684723,0.363944105200673,0.366961576081843,0.264931842369212,0.411199276306978,0.366077869767509,0.442501136589628
"160",0.459369571393724,0.37318922381848,0.314952836915719,0.268884627208125,0.305838345770285,0.290225273095713,0.213253790469375,0.393845435409214,0.36019300432951,0.406006433245317
"161",0.500851579744724,0.406833815344504,0.321191052847443,0.211347471220536,0.383343308517085,0.375499790195138,0.266784896442348,0.435376855449034,0.388847166289696,0.465924956492952
"162",0.424986300430774,0.321449418293954,0.261034003303765,0.196868905622286,0.271896072969481,0.253204390530894,0.235730226265103,0.324845924136268,0.265120711311582,0.372980733494376
"163",0.379417926350727,0.355937556994976,0.26135037198036,0.175931250499886,0.333790750625012,0.361126688601691,0.268839917843271,0.375093205353886,0.359821563970172,0.385537224233243
"164",0.547942283958165,0.412553302999902,0.312780515248344,0.22174871055031,0.378879751098962,0.362391633357102,0.266946183839539,0.447000286436016,0.404556992975356,0.476681055334448
"165",0.448523396902293,0.382456068844951,0.259214861692816,0.155730611726752,0.373671081307116,0.383813373235213,0.271962887272998,0.385705156243095,0.339864147187098,0.437084931101129
"166",0.51658162452108,0.310886844379853,0.308771856066437,0.17198478974224,0.329262542869397,0.287607375834596,0.202546388395722,0.394635367602422,0.34596731981556,0.458243505168001
"167",0.402928450051615,0.364968509622402,0.270998691972112,0.201147961905362,0.314782599968122,0.332722186447483,0.257817781006058,0.357179353636549,0.341860394810362,0.376345921907935
